ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
24106	"ENSG00000112787.13"	"FBRSL1"	chr12	+	132571306	132571524	132571151	132571231	132572287	132572338
24107	"ENSG00000112787.13"	"FBRSL1"	chr12	+	132572526	132572622	132571860	132572338	132574089	132574158
24109	"ENSG00000112787.13"	"FBRSL1"	chr12	+	132581740	132581824	132581438	132581516	132582061	132582266
24111	"ENSG00000179526.17"	"SHARPIN"	chr8	-	144103050	144103225	144099928	144100069	144103552	144103773
24114	"ENSG00000251669.5"	"FAM86EP"	chr4	-	3946625	3946939	3942766	3943372	3951138	3951219
24116	"ENSG00000251669.5"	"FAM86EP"	chr4	-	3948089	3948220	3942910	3943372	3951138	3951219
24120	"ENSG00000251669.5"	"FAM86EP"	chr4	-	3951138	3951219	3942766	3943372	3953110	3953165
24144	"ENSG00000064601.18"	"CTSA"	chr20	+	45893219	45893311	45892724	45892880	45893987	45894072
24155	"ENSG00000128951.14"	"DUT"	chr15	+	48334416	48334508	48332102	48332406	48336045	48336090
24156	"ENSG00000128951.14"	"DUT"	chr15	+	48336045	48336090	48334416	48334508	48341288	48341363
24159	"ENSG00000165914.15"	"TTC7B"	chr14	-	90593485	90593626	90578105	90578308	90610741	90610839
24163	"ENSG00000165914.15"	"TTC7B"	chr14	-	90652840	90652898	90646947	90647023	90654992	90655110
24164	"ENSG00000165914.15"	"TTC7B"	chr14	-	90689539	90689712	90680471	90680535	90695499	90695578
24166	"ENSG00000165914.15"	"TTC7B"	chr14	-	90730074	90730196	90695499	90695578	90744791	90744922
24167	"ENSG00000165914.15"	"TTC7B"	chr14	-	90744791	90744922	90695499	90695578	90780737	90780906
24170	"ENSG00000255872.3"	"AL138752.2"	chr9	-	37832062	37832141	37783913	37784063	37899828	37899950
24171	"ENSG00000255872.3"	"AL138752.2"	chr9	-	37974621	37974837	37955882	37956054	38016010	38016131
24172	"ENSG00000255872.3"	"AL138752.2"	chr9	-	38015373	38015480	37974621	37974837	38016010	38016131
24173	"ENSG00000255872.3"	"AL138752.2"	chr9	-	38016010	38016131	37974621	37974837	38067928	38068687
24176	"ENSG00000164951.16"	"PDP1"	chr8	+	93921226	93921363	93916933	93917079	93921701	93921872
24177	"ENSG00000164951.16"	"PDP1"	chr8	+	93921701	93921872	93916933	93917079	93922015	93922757
24199	"ENSG00000214796.8"	"AC098934.1"	chr1	-	202855551	202856156	202852990	202853280	202857646	202857795
24200	"ENSG00000214796.8"	"AC098934.1"	chr1	-	202857646	202857795	202852990	202853280	202858881	202859099
24234	"ENSG00000055813.6"	"CCDC85A"	chr2	+	56342878	56342955	56192476	56193440	56384265	56386172
24235	"ENSG00000226124.7"	"FTCDNL1"	chr2	-	199819571	199819757	199785528	199785578	199846074	199846170
24237	"ENSG00000226124.7"	"FTCDNL1"	chr2	-	199844379	199844532	199785528	199785578	199846074	199846170
24239	"ENSG00000166435.15"	"XRRA1"	chr11	-	74848114	74848462	74845072	74845271	74906238	74906361
24241	"ENSG00000166435.15"	"XRRA1"	chr11	-	74851087	74851203	74848114	74848462	74862980	74863021
24242	"ENSG00000166435.15"	"XRRA1"	chr11	-	74851087	74851203	74848114	74848462	74906238	74906456
24243	"ENSG00000166435.15"	"XRRA1"	chr11	-	74851988	74852082	74850869	74851203	74862980	74863021
24245	"ENSG00000166435.15"	"XRRA1"	chr11	-	74859157	74859283	74848114	74848462	74862980	74863021
24247	"ENSG00000166435.15"	"XRRA1"	chr11	-	74862980	74863021	74851087	74851203	74906238	74906456
24248	"ENSG00000166435.15"	"XRRA1"	chr11	-	74862980	74863021	74851087	74851203	74921213	74921347
24253	"ENSG00000166435.15"	"XRRA1"	chr11	-	74921213	74921347	74851087	74851203	74933800	74933872
24254	"ENSG00000166435.15"	"XRRA1"	chr11	-	74921213	74921347	74851087	74851203	74936883	74937068
24255	"ENSG00000166435.15"	"XRRA1"	chr11	-	74921213	74921347	74907144	74907273	74936883	74937068
24257	"ENSG00000166435.15"	"XRRA1"	chr11	-	74927390	74927488	74921213	74921347	74936883	74937068
24258	"ENSG00000166435.15"	"XRRA1"	chr11	-	74930299	74930372	74921213	74921347	74933800	74933872
24259	"ENSG00000166435.15"	"XRRA1"	chr11	-	74930299	74930372	74921213	74921347	74933824	74933872
24261	"ENSG00000166435.15"	"XRRA1"	chr11	-	74930299	74930372	74927390	74927488	74936883	74937068
24262	"ENSG00000166435.15"	"XRRA1"	chr11	-	74933800	74933872	74851087	74851203	74936883	74937068
24263	"ENSG00000166435.15"	"XRRA1"	chr11	-	74933800	74933872	74921213	74921347	74936883	74937068
24265	"ENSG00000166435.15"	"XRRA1"	chr11	-	74933824	74933872	74921213	74921347	74936883	74937068
24274	"ENSG00000177427.13"	"MIEF2"	chr17	+	18262713	18262867	18260596	18260737	18263085	18263248
24282	"ENSG00000055332.18"	"EIF2AK2"	chr2	-	37107473	37107527	37099209	37107395	37109193	37109295
24283	"ENSG00000055332.18"	"EIF2AK2"	chr2	-	37114730	37114859	37109193	37109295	37119958	37120139
24284	"ENSG00000055332.18"	"EIF2AK2"	chr2	-	37122505	37122664	37119958	37120139	37126288	37126411
24286	"ENSG00000055332.18"	"EIF2AK2"	chr2	-	37135483	37135546	37126288	37126411	37136982	37137017
24287	"ENSG00000055332.18"	"EIF2AK2"	chr2	-	37148856	37148915	37147687	37147822	37156907	37157032
24288	"ENSG00000055332.18"	"EIF2AK2"	chr2	-	37148856	37148939	37147687	37147822	37156907	37157065
24289	"ENSG00000055332.18"	"EIF2AK2"	chr2	-	37148856	37149023	37147687	37147822	37156907	37156980
24290	"ENSG00000055332.18"	"EIF2AK2"	chr2	-	37148856	37149257	37147687	37147822	37156907	37157047
24292	"ENSG00000134371.13"	"CDC73"	chr1	+	193138084	193138173	193135536	193135589	193141849	193141955
24293	"ENSG00000134371.13"	"CDC73"	chr1	+	193138084	193138173	193135536	193135589	193147866	193147965
24295	"ENSG00000134371.13"	"CDC73"	chr1	+	193141849	193142066	193135536	193135589	193147866	193147965
24296	"ENSG00000134371.13"	"CDC73"	chr1	+	193141849	193142066	193135536	193135589	193150303	193150381
24297	"ENSG00000134371.13"	"CDC73"	chr1	+	193141849	193142066	193135536	193135589	193203794	193203852
24298	"ENSG00000134371.13"	"CDC73"	chr1	+	193141849	193142066	193138084	193138173	193147866	193147965
24299	"ENSG00000134371.13"	"CDC73"	chr1	+	193147866	193147965	193135536	193135589	193150303	193150381
24300	"ENSG00000134371.13"	"CDC73"	chr1	+	193147866	193147965	193141849	193142066	193150303	193150381
24301	"ENSG00000134371.13"	"CDC73"	chr1	+	193150303	193150382	193135536	193135589	193203794	193203852
24302	"ENSG00000134371.13"	"CDC73"	chr1	+	193150303	193150382	193141849	193142066	193203794	193203852
24303	"ENSG00000134371.13"	"CDC73"	chr1	+	193152379	193152444	193150303	193150382	193203794	193203852
24308	"ENSG00000167721.10"	"TSR1"	chr17	-	2330946	2331109	2330514	2330625	2332168	2332359
24309	"ENSG00000167721.10"	"TSR1"	chr17	-	2332960	2333124	2332168	2332359	2333556	2333716
24311	"ENSG00000159588.15"	"CCDC17"	chr1	-	45620902	45621113	45620527	45620833	45622240	45622348
24312	"ENSG00000159588.15"	"CCDC17"	chr1	-	45620902	45621995	45620722	45620833	45622240	45622348
24313	"ENSG00000159588.15"	"CCDC17"	chr1	-	45621280	45621484	45620902	45621113	45622240	45622348
24314	"ENSG00000159588.15"	"CCDC17"	chr1	-	45621280	45621484	45620902	45621113	45622548	45622667
24315	"ENSG00000159588.15"	"CCDC17"	chr1	-	45621557	45621735	45621280	45621484	45621876	45621995
24316	"ENSG00000159588.15"	"CCDC17"	chr1	-	45621637	45621735	45621280	45621484	45621876	45621995
24317	"ENSG00000159588.15"	"CCDC17"	chr1	-	45621876	45621995	45621280	45621484	45622240	45622348
24318	"ENSG00000159588.15"	"CCDC17"	chr1	-	45622240	45622348	45620902	45621113	45622548	45622667
24319	"ENSG00000159588.15"	"CCDC17"	chr1	-	45622240	45622348	45621280	45621484	45622548	45622667
24322	"ENSG00000175164.15"	"ABO"	chr9	-	133257408	133257542	133250400	133256356	133258096	133258132
24323	"ENSG00000175164.15"	"ABO"	chr9	-	133257408	133257542	133250400	133256356	133259818	133259866
24324	"ENSG00000175164.15"	"ABO"	chr9	-	133257408	133257542	133250400	133256356	133261317	133261374
24325	"ENSG00000175164.15"	"ABO"	chr9	-	133258041	133258132	133256105	133256356	133259818	133259866
24326	"ENSG00000175164.15"	"ABO"	chr9	-	133258041	133258132	133256105	133256356	133261317	133261374
24327	"ENSG00000175164.15"	"ABO"	chr9	-	133258041	133258132	133257523	133257542	133259818	133259866
24328	"ENSG00000175164.15"	"ABO"	chr9	-	133258041	133258132	133257523	133257542	133261317	133261374
24329	"ENSG00000175164.15"	"ABO"	chr9	-	133258096	133258132	133250400	133256356	133259818	133259866
24330	"ENSG00000175164.15"	"ABO"	chr9	-	133258096	133258132	133250400	133256356	133261317	133261374
24331	"ENSG00000175164.15"	"ABO"	chr9	-	133258096	133258132	133250400	133256356	133275161	133275214
24332	"ENSG00000175164.15"	"ABO"	chr9	-	133258096	133258132	133257408	133257542	133259818	133259866
24333	"ENSG00000175164.15"	"ABO"	chr9	-	133258096	133258132	133257408	133257542	133261317	133261374
24334	"ENSG00000175164.15"	"ABO"	chr9	-	133259818	133259866	133250400	133256356	133261317	133261374
24335	"ENSG00000175164.15"	"ABO"	chr9	-	133259818	133259866	133250400	133256356	133275161	133275214
24336	"ENSG00000175164.15"	"ABO"	chr9	-	133259818	133259866	133257408	133257542	133261317	133261374
24337	"ENSG00000175164.15"	"ABO"	chr9	-	133259818	133259866	133258041	133258132	133261317	133261374
24338	"ENSG00000175164.15"	"ABO"	chr9	-	133259818	133259866	133258041	133258132	133275161	133275214
24339	"ENSG00000132694.18"	"ARHGEF11"	chr1	-	156937248	156937496	156936815	156937005	156939547	156939740
24340	"ENSG00000132694.18"	"ARHGEF11"	chr1	-	156938417	156938513	156937248	156937496	156939148	156939285
24341	"ENSG00000132694.18"	"ARHGEF11"	chr1	-	156938417	156938513	156937248	156937496	156939547	156939910
24342	"ENSG00000132694.18"	"ARHGEF11"	chr1	-	156939148	156939285	156937248	156937496	156939547	156939740
24344	"ENSG00000132694.18"	"ARHGEF11"	chr1	-	156954891	156954921	156951572	156951699	156955702	156955799
24345	"ENSG00000132694.18"	"ARHGEF11"	chr1	-	156957791	156957815	156956419	156956564	156958741	156958864
24346	"ENSG00000132694.18"	"ARHGEF11"	chr1	-	156960417	156960460	156959045	156959142	156961676	156961775
24348	"ENSG00000132694.18"	"ARHGEF11"	chr1	-	156976982	156977054	156971696	156971816	156978203	156978382
24349	"ENSG00000132694.18"	"ARHGEF11"	chr1	-	156978203	156978382	156971696	156971816	156984338	156984437
24350	"ENSG00000132694.18"	"ARHGEF11"	chr1	-	156979228	156979286	156978203	156978382	156984338	156984437
24351	"ENSG00000132694.18"	"ARHGEF11"	chr1	-	156980436	156980486	156979228	156979286	156984338	156984437
24354	"ENSG00000250072.6"	"SH3TC2-DT"	chr5	+	149064249	149064358	149064066	149064174	149071346	149071527
24356	"ENSG00000145868.16"	"FBXO38"	chr5	+	148397618	148397676	148394713	148394904	148399014	148399132
24359	"ENSG00000145868.16"	"FBXO38"	chr5	+	148439646	148439792	148438331	148438498	148440423	148440527
24365	"ENSG00000135899.17"	"SP110"	chr2	-	230183571	230183640	230178156	230178255	230185993	230186143
24366	"ENSG00000135899.17"	"SP110"	chr2	-	230202578	230202722	230200884	230200965	230207990	230208059
24367	"ENSG00000135899.17"	"SP110"	chr2	-	230202578	230202728	230200467	230200965	230207990	230208059
24368	"ENSG00000135899.17"	"SP110"	chr2	-	230212346	230212430	230211469	230211553	230212760	230212905
24369	"ENSG00000135899.17"	"SP110"	chr2	-	230214949	230215118	230212760	230213027	230219873	230219989
24375	"ENSG00000143771.12"	"CNIH4"	chr1	+	224360494	224360563	224356857	224356993	224364108	224364455
24376	"ENSG00000143771.12"	"CNIH4"	chr1	+	224364108	224364455	224360494	224360563	224365878	224365991
24379	"ENSG00000168887.11"	"C2orf68"	chr2	-	85609434	85609586	85605253	85609067	85611667	85611786
24383	"ENSG00000101955.15"	"SRPX"	chrX	-	38174159	38174351	38164768	38164895	38220695	38220924
24390	"ENSG00000234602.8"	"MCIDAS"	chr5	-	55222175	55222399	55221015	55221126	55222950	55223023
24391	"ENSG00000234602.8"	"MCIDAS"	chr5	-	55226575	55226667	55222946	55223023	55226834	55226931
24395	"ENSG00000104872.11"	"PIH1D1"	chr19	-	49447826	49447908	49447337	49447417	49448000	49448010
24397	"ENSG00000104872.11"	"PIH1D1"	chr19	-	49449339	49449654	49448000	49448062	49450781	49450848
24398	"ENSG00000104872.11"	"PIH1D1"	chr19	-	49449474	49449654	49448000	49448062	49450781	49450836
24399	"ENSG00000104872.11"	"PIH1D1"	chr19	-	49451367	49451578	49450781	49450848	49453269	49453497
24400	"ENSG00000104872.11"	"PIH1D1"	chr19	-	49451484	49451578	49450781	49450848	49453375	49453495
24401	"ENSG00000104872.11"	"PIH1D1"	chr19	-	49451484	49451591	49450781	49450848	49453269	49453497
24402	"ENSG00000104872.11"	"PIH1D1"	chr19	-	49451484	49451591	49450781	49450848	49453375	49453493
24404	"ENSG00000165480.16"	"SKA3"	chr13	-	21157921	21158125	21155692	21155811	21159901	21159987
24405	"ENSG00000165480.16"	"SKA3"	chr13	-	21157921	21158125	21155692	21155811	21176374	21176547
24406	"ENSG00000165480.16"	"SKA3"	chr13	-	21159901	21159987	21155692	21155811	21176374	21176547
24407	"ENSG00000165480.16"	"SKA3"	chr13	-	21159901	21159987	21157921	21158125	21176374	21176547
24408	"ENSG00000165480.16"	"SKA3"	chr13	-	21172338	21172504	21167987	21168399	21172619	21172681
24409	"ENSG00000165480.16"	"SKA3"	chr13	-	21172338	21172504	21167987	21168399	21176374	21176548
24410	"ENSG00000165480.16"	"SKA3"	chr13	-	21172619	21172681	21167987	21168399	21176374	21176473
24411	"ENSG00000165480.16"	"SKA3"	chr13	-	21172619	21172681	21172268	21172504	21176347	21176551
24414	"ENSG00000164574.16"	"GALNT10"	chr5	+	154294815	154294918	154190729	154191025	154297940	154298079
24415	"ENSG00000164574.16"	"GALNT10"	chr5	+	154329571	154329738	154297940	154298079	154376276	154376367
24419	"ENSG00000164574.16"	"GALNT10"	chr5	+	154412888	154413005	154409540	154409762	154415782	154415932
24424	"ENSG00000047410.14"	"TPR"	chr1	-	186318446	186318603	186317481	186317600	186320311	186320418
24425	"ENSG00000047410.14"	"TPR"	chr1	-	186318732	186318828	186318446	186318603	186320311	186320418
24426	"ENSG00000047410.14"	"TPR"	chr1	-	186326103	186326235	186325763	186325854	186327459	186327660
24427	"ENSG00000047410.14"	"TPR"	chr1	-	186331497	186331581	186327459	186327660	186332194	186332343
24428	"ENSG00000047410.14"	"TPR"	chr1	-	186339641	186339772	186338032	186338243	186341027	186341159
24429	"ENSG00000047410.14"	"TPR"	chr1	-	186341027	186341159	186339641	186339772	186341251	186341389
24430	"ENSG00000047410.14"	"TPR"	chr1	-	186341251	186341389	186341027	186341159	186343325	186343473
24431	"ENSG00000047410.14"	"TPR"	chr1	-	186353687	186353850	186351975	186352110	186355409	186355558
24432	"ENSG00000047410.14"	"TPR"	chr1	-	186353687	186353880	186352014	186352110	186355409	186355558
24433	"ENSG00000047410.14"	"TPR"	chr1	-	186361621	186361709	186360764	186360905	186361788	186361869
24434	"ENSG00000047410.14"	"TPR"	chr1	-	186367885	186367982	186363341	186363445	186370969	186371043
24440	"ENSG00000204444.11"	"APOM"	chr6	+	31656471	31656626	31652415	31652551	31657224	31657298
24446	"ENSG00000186364.12"	"NUDT17"	chr1	+	145846432	145846690	145845970	145846196	145847249	145847348
24448	"ENSG00000277726.4"	"AL109811.3"	chr1	+	11016843	11017007	11013715	11013965	11022123	11022250
24449	"ENSG00000277726.4"	"AL109811.3"	chr1	+	11018732	11018873	11013715	11013965	11022123	11022250
24450	"ENSG00000277726.4"	"AL109811.3"	chr1	+	11018732	11018873	11016843	11017007	11022123	11022250
24452	"ENSG00000277726.4"	"AL109811.3"	chr1	+	11023192	11023329	11022123	11022241	11025109	11025208
24459	"ENSG00000123545.6"	"NDUFAF4"	chr6	-	96896743	96896847	96889314	96891391	96897665	96897874
24464	"ENSG00000121481.11"	"RNF2"	chr1	+	185093060	185093276	185091578	185091739	185099790	185099962
24465	"ENSG00000121481.11"	"RNF2"	chr1	+	185098071	185098344	185091578	185091739	185099790	185099962
24466	"ENSG00000121481.11"	"RNF2"	chr1	+	185098071	185098344	185093060	185093276	185099790	185099962
24474	"ENSG00000138092.11"	"CENPO"	chr2	+	24793851	24793965	24793461	24793520	24799674	24799794
24475	"ENSG00000138092.11"	"CENPO"	chr2	+	24799674	24799844	24793851	24793965	24814375	24814493
24476	"ENSG00000138092.11"	"CENPO"	chr2	+	24814375	24814493	24799674	24799844	24815597	24815756
24477	"ENSG00000138092.11"	"CENPO"	chr2	+	24815597	24815756	24799674	24799844	24817669	24817787
24478	"ENSG00000138092.11"	"CENPO"	chr2	+	24816645	24816817	24815496	24815756	24817669	24817787
24479	"ENSG00000138092.11"	"CENPO"	chr2	+	24816730	24816817	24815699	24815756	24817669	24817841
24480	"ENSG00000138092.11"	"CENPO"	chr2	+	24816758	24816817	24815624	24815756	24817669	24817841
24489	"ENSG00000085999.13"	"RAD54L"	chr1	+	46260541	46260611	46259963	46260099	46260858	46261015
24494	"ENSG00000085999.13"	"RAD54L"	chr1	+	46274537	46274717	46274137	46274216	46277816	46277980
24501	"ENSG00000282508.2"	"LINC01002"	chr19	-	209768	209866	209218	209432	211761	211866
24504	"ENSG00000149639.15"	"SOGA1"	chr20	-	36802855	36803107	36797501	36797573	36804734	36804902
24505	"ENSG00000111424.11"	"VDR"	chr12	-	47865046	47865177	47857503	47857688	47878967	47879115
24506	"ENSG00000111424.11"	"VDR"	chr12	-	47878815	47879115	47865046	47865177	47904954	47905022
24507	"ENSG00000111424.11"	"VDR"	chr12	-	47878967	47879115	47865046	47865177	47882693	47882774
24508	"ENSG00000111424.11"	"VDR"	chr12	-	47878967	47879115	47865046	47865177	47904563	47905003
24509	"ENSG00000111424.11"	"VDR"	chr12	-	47882693	47882774	47865046	47865177	47904563	47905003
24510	"ENSG00000111424.11"	"VDR"	chr12	-	47882693	47882774	47865046	47865177	47904954	47905022
24512	"ENSG00000111424.11"	"VDR"	chr12	-	47882693	47882774	47878967	47879115	47904563	47905003
24517	"ENSG00000118246.14"	"FASTKD2"	chr2	+	206766643	206767470	206765356	206765654	206770090	206770194
24518	"ENSG00000118246.14"	"FASTKD2"	chr2	+	206770090	206770194	206766643	206767470	206771893	206772017
24519	"ENSG00000118246.14"	"FASTKD2"	chr2	+	206771181	206771290	206770090	206770194	206771893	206772017
24520	"ENSG00000118246.14"	"FASTKD2"	chr2	+	206774224	206774397	206772180	206772320	206787936	206788155
24521	"ENSG00000118246.14"	"FASTKD2"	chr2	+	206786732	206786899	206774224	206774397	206787936	206788155
24522	"ENSG00000164253.14"	"WDR41"	chr5	-	77436260	77436394	77430932	77433287	77437335	77437424
24523	"ENSG00000164253.14"	"WDR41"	chr5	-	77436260	77436394	77430932	77433287	77449759	77449870
24525	"ENSG00000164253.14"	"WDR41"	chr5	-	77438239	77438361	77437335	77437424	77440812	77440997
24536	"ENSG00000099204.20"	"ABLIM1"	chr10	-	114447879	114448026	114445311	114445403	114465697	114465827
24537	"ENSG00000099204.20"	"ABLIM1"	chr10	-	114451623	114451671	114445311	114445403	114465697	114465827
24538	"ENSG00000099204.20"	"ABLIM1"	chr10	-	114451623	114451671	114447879	114448026	114465697	114465827
24541	"ENSG00000099204.20"	"ABLIM1"	chr10	-	114468180	114468216	114465697	114465827	114472976	114473132
24542	"ENSG00000099204.20"	"ABLIM1"	chr10	-	114472976	114473132	114468180	114468216	114487957	114488016
24546	"ENSG00000099204.20"	"ABLIM1"	chr10	-	114571296	114571406	114547490	114547776	114575415	114575537
24547	"ENSG00000099204.20"	"ABLIM1"	chr10	-	114601826	114601961	114575415	114575599	114768060	114768061
24549	"ENSG00000051825.15"	"MPHOSPH9"	chr12	-	123162114	123162192	123161135	123161383	123163949	123164090
24551	"ENSG00000051825.15"	"MPHOSPH9"	chr12	-	123162114	123162218	123161135	123161383	123163949	123163961
24552	"ENSG00000051825.15"	"MPHOSPH9"	chr12	-	123163013	123163134	123161135	123161383	123163949	123163961
24553	"ENSG00000051825.15"	"MPHOSPH9"	chr12	-	123163013	123163134	123162114	123162218	123163949	123163961
24554	"ENSG00000051825.15"	"MPHOSPH9"	chr12	-	123165301	123165477	123163768	123164090	123166654	123166789
24555	"ENSG00000051825.15"	"MPHOSPH9"	chr12	-	123176687	123176789	123166360	123166789	123179925	123179980
24556	"ENSG00000051825.15"	"MPHOSPH9"	chr12	-	123198246	123198334	123194385	123194601	123202623	123203084
24557	"ENSG00000051825.15"	"MPHOSPH9"	chr12	-	123202163	123202319	123198246	123198334	123202623	123203084
24558	"ENSG00000051825.15"	"MPHOSPH9"	chr12	-	123202623	123203084	123194385	123194601	123203249	123203375
24560	"ENSG00000051825.15"	"MPHOSPH9"	chr12	-	123214743	123214834	123210055	123210162	123218375	123218478
