ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
8750	"ENSG00000109111.15"	"SUPT6H"	chr17	+	28674239	28674613	28674239	28674441	28674536	28674613	8750	8,17,12	1547,1913,1787	3,19,11	1540,1708,1640	244	149	1	1.0	0.003,0.005,0.004	0.001,0.007,0.004	0.0
8751	"ENSG00000109111.15"	"SUPT6H"	chr17	+	28682945	28683422	28682945	28683092	28683267	28683422	8751	6,20,17	114,142,139	2,21,9	77,94,106	298	149	0.906065173247	1.0	0.026,0.066,0.058	0.013,0.1,0.041	-0.001
8752	"ENSG00000109111.15"	"SUPT6H"	chr17	+	28687091	28687471	28687091	28687225	28687303	28687471	8752	2,18,8	88,69,73	0,14,6	50,58,81	227	149	0.585913641873	1.0	0.015,0.146,0.067	0.0,0.137,0.046	0.015
8753	"ENSG00000109111.15"	"SUPT6H"	chr17	+	28688669	28689561	28688669	28688839	28689353	28689561	8753	1,14,10	1,1,3	1,21,10	1,1,1	298	149	0.126231941899	0.742667888615	0.333,0.875,0.625	0.333,0.913,0.833	-0.082
8754	"ENSG00000073614.13"	"KDM5A"	chr12	-	309519	309964	309519	309562	309802	309964	8754	4,1,0	0,2,0	0,0,2	0,0,0	298	149	1	1.0	1.0,0.2,NA	NA,NA,1.0	-0.4
8755	"ENSG00000104738.18"	"MCM4"	chr8	+	47962765	47963040	47962765	47962859	47962944	47963040	8755	2,4,1	111,101,113	2,3,3	78,97,99	234	149	0.773567036005	1.0	0.011,0.025,0.006	0.016,0.019,0.019	-0.004
8756	"ENSG00000104738.18"	"MCM4"	chr8	+	47976685	47978160	47976685	47976864	47977736	47978160	8756	109,81,83	0,7,0	95,106,109	0,0,0	298	149	0.0726135421391	0.539708218639	1.0,0.853,1.0	1.0,1.0,1.0	-0.049
8757	"ENSG00000122565.19"	"CBX3"	chr7	+	26202462	26203022	26202462	26202606	26202970	26203022	8757	115,128,117	4,10,4	137,131,144	0,5,3	298	149	0.0134362897857	0.187119158147	0.935,0.865,0.936	1.0,0.929,0.96	-0.051
8758	"ENSG00000122565.19"	"CBX3"	chr7	+	26202462	26203022	26202462	26202622	26202970	26203022	8758	115,127,116	0,0,0	137,131,143	0,0,1	298	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.986	0.005
8759	"ENSG00000122565.19"	"CBX3"	chr7	+	26202531	26203022	26202531	26202609	26202970	26203022	8759	153,160,166	102,85,81	158,180,168	80,89,119	298	149	0.931873483857	1.0	0.429,0.485,0.506	0.497,0.503,0.414	0.002
8760	"ENSG00000196683.10"	"TOMM7"	chr7	-	22812972	22813329	22812972	22813185	22813271	22813329	8760	11,11,11	2,0,0	14,14,18	0,0,0	235	149	1	1.0	0.777,1.0,1.0	1.0,1.0,1.0	-0.074
8761	"ENSG00000164649.20"	"CDCA7L"	chr7	-	21902653	21903114	21902653	21902727	21902977	21903114	8761	1,5,9	3,0,0	3,2,6	0,0,2	298	149	0.229384736655	1.0	0.143,1.0,1.0	1.0,1.0,0.6	-0.152
8762	"ENSG00000164649.20"	"CDCA7L"	chr7	-	21911260	21911754	21911260	21911320	21911616	21911754	8762	15,13,17	2,1,1	11,10,19	0,1,3	298	149	0.509760562704	1.0	0.789,0.867,0.895	1.0,0.833,0.76	-0.014
8763	"ENSG00000214087.8"	"ARL16"	chr17	-	81682033	81682675	81682033	81682149	81682419	81682675	8763	7,6,13	1,0,0	15,17,14	0,0,0	298	149	1	1.0	0.778,1.0,1.0	1.0,1.0,1.0	-0.074
8764	"ENSG00000214087.8"	"ARL16"	chr17	-	81682033	81682675	81682033	81682149	81682474	81682675	8764	15,15,29	4,0,0	28,27,21	0,0,0	298	149	0.201589080003	0.956352335071	0.652,1.0,1.0	1.0,1.0,1.0	-0.116
8765	"ENSG00000214087.8"	"ARL16"	chr17	-	81682664	81683126	81682664	81682680	81683012	81683126	8765	6,5,7	1,0,0	7,10,3	0,0,0	298	149	1	1.0	0.75,1.0,1.0	1.0,1.0,1.0	-0.083
8766	"ENSG00000257390.5"	"AC023055.1"	chr12	-	55800561	55800894	55800561	55800629	55800853	55800894	8766	27,24,14	2373,1772,2179	32,24,19	2099,1994,2468	298	149	1	1.0	0.006,0.007,0.003	0.008,0.006,0.004	-0.001
8767	"ENSG00000257390.5"	"AC023055.1"	chr12	-	55822000	55822473	55822000	55822187	55822372	55822473	8767	3,2,2	53,57,74	3,4,0	61,70,53	298	149	1	1.0	0.028,0.017,0.013	0.024,0.028,0.0	0.002
8768	"ENSG00000109445.11"	"ZNF330"	chr4	+	141224451	141224677	141224451	141224506	141224606	141224677	8768	4,7,13	109,100,87	17,3,6	60,45,60	249	149	0.0481142410336	0.418284207938	0.021,0.04,0.082	0.145,0.038,0.056	-0.032
8769	"ENSG00000106541.12"	"AGR2"	chr7	-	16801319	16801801	16801319	16801383	16801657	16801801	8769	13,13,13	2028,1836,1577	16,11,10	2266,2092,2339	298	149	1	1.0	0.003,0.004,0.004	0.004,0.003,0.002	0.001
8770	"ENSG00000104611.12"	"SH2D4A"	chr8	+	19363808	19364282	19363808	19363927	19364071	19364282	8770	0,1,1	1,0,0	5,2,0	1,0,0	293	149	1	1.0	0.0,1.0,1.0	0.718,1.0,NA	-0.192
8771	"ENSG00000198919.13"	"DZIP3"	chr3	+	108647942	108648962	108647942	108648074	108648917	108648962	8771	55,66,58	0,0,1	69,48,64	0,0,0	298	149	1	1.0	1.0,1.0,0.967	1.0,1.0,1.0	-0.011
8772	"ENSG00000198919.13"	"DZIP3"	chr3	+	108688636	108688924	108688636	108688736	108688822	108688924	8772	1,2,2	47,57,51	1,5,0	35,43,44	235	149	0.515648688805	1.0	0.013,0.022,0.024	0.018,0.069,0.0	-0.009
8773	"ENSG00000164889.14"	"SLC4A2"	chr7	+	151064249	151064691	151064249	151064367	151064525	151064691	8773	35,80,52	87,85,109	50,56,50	112,101,110	298	149	0.348255557378	1.0	0.167,0.32,0.193	0.182,0.217,0.185	0.032
8774	"ENSG00000164889.14"	"SLC4A2"	chr7	+	151071400	151071837	151071400	151071605	151071688	151071837	8774	16,22,18	62,66,58	13,19,35	62,61,77	232	149	0.68957427911	1.0	0.142,0.176,0.166	0.119,0.167,0.226	-0.009
8775	"ENSG00000164889.14"	"SLC4A2"	chr7	+	151071691	151072136	151071691	151071837	151071941	151072136	8775	3,0,5	43,26,22	8,4,4	38,21,25	253	149	0.0530019733228	0.4469612242	0.039,0.0,0.118	0.11,0.101,0.086	-0.047
8776	"ENSG00000164889.14"	"SLC4A2"	chr7	+	151074001	151074488	151074001	151074099	151074398	151074488	8776	54,52,51	0,0,2	63,49,63	4,1,1	298	149	0.0583248498569	0.469883492908	1.0,1.0,0.927	0.887,0.961,0.969	0.037
8777	"ENSG00000164889.14"	"SLC4A2"	chr7	+	151074001	151074488	151074001	151074293	151074398	151074488	8777	6,8,8	68,70,54	4,4,2	66,62,69	254	149	0.0203213300007	0.244665911888	0.049,0.063,0.08	0.034,0.036,0.017	0.035
8778	"ENSG00000164889.14"	"SLC4A2"	chr7	+	151074038	151074841	151074038	151074293	151074466	151074841	8778	20,26,16	1,0,0	21,25,9	0,0,0	298	149	1	1.0	0.909,1.0,1.0	1.0,1.0,1.0	-0.03
8779	"ENSG00000164889.14"	"SLC4A2"	chr7	+	151074466	151074841	151074466	151074488	151074674	151074841	8779	13,7,5	51,53,43	10,10,13	51,51,38	298	149	0.248747215628	1.0	0.113,0.062,0.055	0.089,0.089,0.146	-0.031
8780	"ENSG00000131126.18"	"TEX101"	chr19	+	43416098	43416489	43416098	43416242	43416372	43416489	8780	0,0,2	0,0,4	0,0,0	0,1,1	279	149	1	1.0	NA,NA,0.211	NA,0.0,0.0	0.211
8781	"ENSG00000108039.18"	"XPNPEP1"	chr10	-	109875527	109877867	109875527	109875594	109877789	109877867	8781	38,49,30	0,0,0	35,24,14	0,1,0	298	149	1	1.0	1.0,1.0,1.0	1.0,0.923,1.0	0.026
8782	"ENSG00000108039.18"	"XPNPEP1"	chr10	-	109875527	109877867	109875527	109875599	109877823	109877867	8782	43,56,38	0,0,1	51,35,29	0,1,0	298	149	1	1.0	1.0,1.0,0.95	1.0,0.946,1.0	0.001
8783	"ENSG00000108039.18"	"XPNPEP1"	chr10	-	109877823	109878058	109877823	109877867	109877999	109878058	8783	2,4,2	69,79,67	7,1,11	84,60,65	281	149	0.018604727932	0.231860276241	0.015,0.026,0.016	0.042,0.009,0.082	-0.025
8785	"ENSG00000146574.15"	"CCZ1B"	chr7	-	6798863	6799276	6798863	6798893	6799069	6799276	8785	5,3,0	4,5,1	1,4,1	3,2,0	298	149	0.736416393621	1.0	0.385,0.231,0.0	0.143,0.5,1.0	-0.342
8786	"ENSG00000146574.15"	"CCZ1B"	chr7	-	6798863	6799276	6798863	6798893	6799124	6799276	8786	29,45,42	1,1,6	26,52,22	11,6,3	298	149	0.0130591703174	0.183544825037	0.935,0.957,0.778	0.542,0.813,0.786	0.176
8787	"ENSG00000187953.10"	"PMS2CL"	chr7	+	6729780	6730301	6729780	6729930	6730181	6730301	8787	31,32,29	1,0,0	21,18,27	0,0,6	298	149	0.0103816775199	0.157507324832	0.939,1.0,1.0	1.0,1.0,0.692	0.082
8788	"ENSG00000173588.15"	"CEP83"	chr12	-	94367798	94368201	94367798	94367938	94368056	94368201	8788	30,19,25	1,0,0	28,13,17	0,0,0	267	149	1	1.0	0.944,1.0,1.0	1.0,1.0,1.0	-0.019
8789	"ENSG00000173588.15"	"CEP83"	chr12	-	94367798	94368201	94367798	94367943	94368056	94368201	8789	4,5,3	381,440,406	5,6,1	295,380,402	262	149	1	1.0	0.006,0.006,0.004	0.01,0.009,0.001	-0.001
8790	"ENSG00000008256.16"	"CYTH3"	chr7	-	6170534	6170959	6170534	6170646	6170781	6170959	8790	2,1,1	1,1,0	2,1,5	0,1,0	284	149	1	1.0	0.512,0.344,1.0	1.0,0.344,1.0	-0.163
8791	"ENSG00000008256.16"	"CYTH3"	chr7	-	6187656	6188005	6187656	6187721	6187928	6188005	8791	2,1,0	0,1,0	2,0,1	0,0,3	298	149	1	1.0	1.0,0.333,NA	1.0,NA,0.143	0.095
8792	"ENSG00000124942.14"	"AHNAK"	chr11	-	62535944	62536298	62535944	62536098	62536238	62536298	8792	7,11,11	4,0,2	5,3,4	0,1,1	289	149	0.0173192417431	0.220316865895	0.474,1.0,0.739	1.0,0.607,0.673	-0.022
8793	"ENSG00000106305.10"	"AIMP2"	chr7	+	6014904	6015352	6014904	6015052	6015145	6015352	8793	5,3,13	4,6,4	5,3,9	1,0,0	242	149	2.10338205964e-06	0.000387003177319	0.435,0.235,0.667	0.755,1.0,1.0	-0.473
8794	"ENSG00000159899.14"	"NPR2"	chr9	+	35800388	35800845	35800388	35800483	35800708	35800845	8794	6,2,7	0,1,1	5,0,5	0,0,3	298	149	1	1.0	1.0,0.5,0.778	1.0,NA,0.455	0.032
8795	"ENSG00000159899.14"	"NPR2"	chr9	+	35807027	35807391	35807027	35807146	35807329	35807391	8795	0,2,0	4,10,4	0,0,0	5,3,2	298	149	1	1.0	0.0,0.091,0.0	0.0,0.0,0.0	0.03
8796	"ENSG00000159899.14"	"NPR2"	chr9	+	35808508	35808853	35808508	35808683	35808786	35808853	8796	8,3,5	0,0,0	5,5,2	0,1,0	252	149	1	1.0	1.0,1.0,1.0	1.0,0.747,1.0	0.084
8797	"ENSG00000159899.14"	"NPR2"	chr9	+	35808508	35808853	35808508	35808683	35808811	35808853	8797	24,18,19	1,0,0	22,20,19	0,0,0	277	149	1	1.0	0.928,1.0,1.0	1.0,1.0,1.0	-0.024
8798	"ENSG00000159899.14"	"NPR2"	chr9	+	35808786	35809247	35808786	35808853	35809155	35809247	8798	0,2,4	29,36,21	3,1,1	47,26,41	298	149	0.493685469049	1.0	0.0,0.027,0.087	0.031,0.019,0.012	0.017
8799	"ENSG00000011009.11"	"LYPLA2"	chr1	+	23792556	23793039	23792556	23792760	23793007	23793039	8799	16,16,16	368,311,272	9,18,19	395,378,455	298	149	0.198203942228	0.948264599967	0.021,0.025,0.029	0.011,0.023,0.02	0.007
8800	"ENSG00000011009.11"	"LYPLA2"	chr1	+	23793007	23793198	23793007	23793039	23793126	23793198	8800	10,6,11	0,0,0	5,7,12	0,1,0	236	149	1	1.0	1.0,1.0,1.0	1.0,0.815,1.0	0.062
8801	"ENSG00000011009.11"	"LYPLA2"	chr1	+	23793007	23793198	23793007	23793039	23793150	23793198	8801	12,10,12	255,219,200	7,9,17	296,265,298	260	149	0.321916433694	1.0	0.026,0.026,0.033	0.013,0.019,0.032	0.007
8802	"ENSG00000011009.11"	"LYPLA2"	chr1	+	23793710	23793907	23793710	23793752	23793859	23793907	8802	0,1,0	105,83,103	3,1,3	85,99,110	256	149	0.972414695298	1.0	0.0,0.007,0.0	0.02,0.006,0.016	-0.012
8804	"ENSG00000011009.11"	"LYPLA2"	chr1	+	23793710	23794136	23793710	23793930	23794062	23794136	8804	5,2,3	51,47,43	2,2,4	45,39,66	281	149	0.524259527726	1.0	0.049,0.022,0.036	0.023,0.026,0.031	0.009
8805	"ENSG00000011009.11"	"LYPLA2"	chr1	+	23794681	23795539	23794681	23794955	23795280	23795539	8805	19,24,17	1,0,0	23,19,20	0,0,0	298	149	1	1.0	0.905,1.0,1.0	1.0,1.0,1.0	-0.032
8807	"ENSG00000106266.11"	"SNX8"	chr7	-	2257364	2257794	2257364	2257514	2257734	2257794	8807	3,13,3	51,69,42	3,3,2	74,73,103	298	149	0.00123497408529	0.0393616386019	0.029,0.086,0.034	0.02,0.02,0.01	0.033
8808	"ENSG00000067533.6"	"RRP15"	chr1	+	218285341	218285829	218285341	218285455	218285673	218285829	8808	0,2,2	0,0,0	0,0,0	2,0,1	298	149	1	1.0	NA,1.0,1.0	0.0,NA,0.0	1.0
8809	"ENSG00000063854.13"	"HAGH"	chr16	-	1819625	1820014	1819625	1819741	1819896	1820014	8809	5,1,1	2,0,0	0,3,2	1,1,1	298	149	0.0925693934273	0.620985069133	0.556,1.0,1.0	0.0,0.6,0.5	0.485
8810	"ENSG00000063854.13"	"HAGH"	chr16	-	1826506	1826778	1826506	1826602	1826707	1826778	8810	3,2,2	1,0,0	9,0,6	0,0,0	254	149	1	1.0	0.638,1.0,1.0	1.0,NA,1.0	-0.121
8811	"ENSG00000240230.6"	"COX19"	chr7	-	899032	899480	899032	899261	899418	899480	8811	7,2,3	24,28,26	4,4,3	37,22,45	298	149	0.461894656351	1.0	0.127,0.034,0.055	0.051,0.083,0.032	0.017
8812	"ENSG00000284292.1"	"AC004922.1"	chr7	+	99386445	99386789	99386445	99386590	99386684	99386789	8812	3,2,0	12,22,13	0,0,1	27,17,21	243	149	0.262440945598	1.0	0.133,0.053,0.0	0.0,0.0,0.028	0.053
8813	"ENSG00000284292.1"	"AC004922.1"	chr7	+	99391026	99391253	99391026	99391049	99391177	99391253	8813	2,2,0	3,0,0	0,0,2	3,0,2	277	149	1	1.0	0.264,1.0,NA	0.0,NA,0.35	0.457
8814	"ENSG00000284292.1"	"AC004922.1"	chr7	+	99391026	99391253	99391026	99391099	99391177	99391253	8814	4,5,4	158,113,129	2,0,0	147,103,123	227	149	0.187087448935	0.921729035783	0.016,0.028,0.02	0.009,0.0,0.0	0.018
8815	"ENSG00000037042.9"	"TUBG2"	chr17	+	42660638	42661391	42660638	42660707	42661200	42661391	8815	19,23,34	0,0,0	24,12,18	0,3,0	298	149	0.569901220111	1.0	1.0,1.0,1.0	1.0,0.667,1.0	0.111
8817	"ENSG00000136444.10"	"RSAD1"	chr17	+	50483365	50483760	50483365	50483487	50483705	50483760	8817	4,7,6	39,47,38	3,4,8	31,38,42	298	149	0.897888276826	1.0	0.049,0.069,0.073	0.046,0.05,0.087	0.003
8818	"ENSG00000071994.11"	"PDCD2"	chr6	-	170578481	170578962	170578481	170578656	170578856	170578962	8818	9,13,5	4,3,3	16,14,23	1,1,12	298	149	0.279083339586	1.0	0.529,0.684,0.455	0.889,0.875,0.489	-0.195
8819	"ENSG00000008018.9"	"PSMB1"	chr6	-	170549005	170550441	170549005	170549113	170549969	170550441	8819	29,19,10	0,0,1	19,37,28	0,0,1	298	149	1	1.0	1.0,1.0,0.833	1.0,1.0,0.933	-0.033
8822	"ENSG00000131475.7"	"VPS25"	chr17	+	42773732	42774328	42773732	42773976	42774243	42774328	8822	1,1,0	0,3,0	0,1,5	1,0,0	298	149	1	1.0	1.0,0.143,NA	0.0,1.0,1.0	-0.095
8823	"ENSG00000131475.7"	"VPS25"	chr17	+	42774247	42774698	42774247	42774327	42774645	42774698	8823	1,1,2	1,5,3	1,1,1	0,3,4	298	149	0.410112446245	1.0	0.333,0.091,0.25	1.0,0.143,0.111	-0.193
8825	"ENSG00000130396.20"	"AFDN"	chr6	+	167918734	167919100	167918734	167918933	167919010	167919100	8825	8,3,5	0,0,1	7,13,9	0,2,0	226	149	1	1.0	1.0,1.0,0.767	1.0,0.811,1.0	-0.015
8826	"ENSG00000130396.20"	"AFDN"	chr6	+	167965756	167966045	167965756	167965853	167965963	167966045	8826	121,135,153	4,5,4	66,80,107	0,7,6	259	149	0.358887685605	1.0	0.946,0.94,0.957	1.0,0.868,0.911	0.021
8827	"ENSG00000100263.14"	"RHBDD3"	chr22	-	29265478	29265916	29265478	29265668	29265860	29265916	8827	1,2,0	0,0,2	0,2,0	0,0,0	298	149	1	1.0	1.0,1.0,0.0	NA,1.0,NA	-0.333
8828	"ENSG00000014824.14"	"SLC30A9"	chr4	+	42018113	42018505	42018113	42018170	42018388	42018505	8828	0,2,2	2,8,2	2,0,0	1,0,6	298	149	1	1.0	0.0,0.111,0.333	0.5,NA,0.0	-0.102
8829	"ENSG00000138834.12"	"MAPK8IP3"	chr16	+	1743331	1745103	1743331	1743383	1744977	1745103	8829	23,47,37	0,1,0	29,34,36	1,0,1	298	149	1	1.0	1.0,0.959,1.0	0.935,1.0,0.947	0.026
8830	"ENSG00000138834.12"	"MAPK8IP3"	chr16	+	1765934	1766409	1765934	1766049	1766219	1766409	8830	6,11,5	0,0,0	5,8,4	2,0,0	298	149	0.863498304855	1.0	1.0,1.0,1.0	0.556,1.0,1.0	0.148
8831	"ENSG00000138834.12"	"MAPK8IP3"	chr16	+	1765934	1766409	1765934	1766142	1766219	1766409	8831	4,6,2	33,27,34	2,8,3	30,49,47	226	149	0.696974504828	1.0	0.074,0.128,0.037	0.042,0.097,0.04	0.02
8832	"ENSG00000138834.12"	"MAPK8IP3"	chr16	+	1766263	1766648	1766263	1766409	1766528	1766648	8832	4,3,1	29,14,32	4,11,6	28,39,33	268	149	0.0534965091366	0.449312473615	0.071,0.106,0.017	0.074,0.136,0.092	-0.036
8833	"ENSG00000138834.12"	"MAPK8IP3"	chr16	+	1766528	1766801	1766528	1766648	1766722	1766801	8833	0,5,2	38,19,41	4,7,4	32,34,36	223	149	0.0704332803682	0.528158266533	0.0,0.15,0.032	0.077,0.121,0.069	-0.028
8834	"ENSG00000110697.13"	"PITPNM1"	chr11	-	67493409	67493744	67493409	67493593	67493687	67493744	8834	0,2,1	8,13,7	0,2,3	9,10,8	243	149	0.482759602693	1.0	0.0,0.086,0.081	0.0,0.109,0.187	-0.043
8835	"ENSG00000110697.13"	"PITPNM1"	chr11	-	67493687	67494070	67493687	67493744	67493921	67494070	8835	8,13,5	0,0,0	4,10,8	0,0,1	298	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.8	0.067
8836	"ENSG00000110697.13"	"PITPNM1"	chr11	-	67494845	67495119	67494845	67494956	67495076	67495119	8836	12,8,5	149,110,125	12,3,6	158,135,133	269	149	0.377800545203	1.0	0.043,0.039,0.022	0.04,0.012,0.024	0.009
8837	"ENSG00000110697.13"	"PITPNM1"	chr11	-	67496177	67497436	67496177	67496348	67497059	67497436	8837	4,6,1	2,0,1	0,2,0	2,3,0	298	149	1	1.0	0.5,1.0,0.333	0.0,0.25,NA	0.486
8838	"ENSG00000110697.13"	"PITPNM1"	chr11	-	67496177	67497436	67496177	67496345	67497226	67497436	8838	4,5,1	0,1,0	0,2,0	0,0,0	298	149	1	1.0	1.0,0.714,1.0	NA,1.0,NA	-0.095
8839	"ENSG00000110697.13"	"PITPNM1"	chr11	-	67497059	67497436	67497059	67497099	67497230	67497436	8839	4,2,1	0,0,1	2,8,0	0,0,0	280	149	1	1.0	1.0,1.0,0.347	1.0,1.0,NA	-0.218
8840	"ENSG00000110697.13"	"PITPNM1"	chr11	-	67497059	67497436	67497059	67497145	67497230	67497436	8840	4,2,1	0,1,0	1,7,0	0,0,0	234	149	1	1.0	1.0,0.56,1.0	1.0,1.0,NA	-0.147
8841	"ENSG00000110697.13"	"PITPNM1"	chr11	-	67497226	67497679	67497226	67497436	67497521	67497679	8841	2,6,4	16,19,17	0,3,1	12,16,18	234	149	0.0192242257987	0.236666122834	0.074,0.167,0.13	0.0,0.107,0.034	0.077
8842	"ENSG00000110697.13"	"PITPNM1"	chr11	-	67503725	67504221	67503725	67503876	67504102	67504221	8842	2,2,5	10,3,3	0,2,4	0,1,1	298	149	1	1.0	0.091,0.25,0.455	NA,0.5,0.667	-0.318
8843	"ENSG00000257355.1"	"AC008770.1"	chr19	-	12017887	12018292	12017887	12017936	12018165	12018292	8843	0,0,1	53,49,61	0,1,2	33,27,46	298	149	1	1.0	0.0,0.0,0.008	0.0,0.018,0.021	-0.01
8844	"ENSG00000112110.10"	"MRPL18"	chr6	+	159790667	159791110	159790667	159790787	159790939	159791110	8844	2,3,0	3,6,4	9,1,1	4,4,5	298	149	0.215914485164	0.992995166633	0.25,0.2,0.0	0.529,0.111,0.091	-0.094
8845	"ENSG00000178035.12"	"IMPDH2"	chr3	-	49024494	49024802	49024494	49024578	49024663	49024802	8845	11,5,6	0,0,0	1,7,10	1,0,0	234	149	1	1.0	1.0,1.0,1.0	0.389,1.0,1.0	0.204
8846	"ENSG00000178035.12"	"IMPDH2"	chr3	-	49024663	49024976	49024663	49024802	49024895	49024976	8846	17,9,8	204,138,151	18,20,25	181,159,192	242	149	0.0148979438128	0.200079286548	0.049,0.039,0.032	0.058,0.072,0.074	-0.028
8847	"ENSG00000178035.12"	"IMPDH2"	chr3	-	49026323	49026597	49026323	49026419	49026518	49026597	8847	1,1,4	313,334,345	0,3,0	314,314,327	248	149	1	1.0	0.002,0.002,0.007	0.0,0.006,0.0	0.002
8848	"ENSG00000178035.12"	"IMPDH2"	chr3	-	49026516	49026829	49026516	49026609	49026686	49026829	8848	41,51,50	381,370,349	43,48,52	428,361,342	226	149	0.913723921895	1.0	0.066,0.083,0.086	0.062,0.081,0.091	0.0
8849	"ENSG00000178035.12"	"IMPDH2"	chr3	-	49026686	49027047	49026686	49026829	49026959	49027047	8849	28,33,24	1,0,0	25,26,31	0,2,0	279	149	1	1.0	0.937,1.0,1.0	1.0,0.874,1.0	0.021
8850	"ENSG00000178035.12"	"IMPDH2"	chr3	-	49026686	49027047	49026686	49026862	49026959	49027047	8850	27,23,19	3,1,4	21,21,30	6,0,4	246	149	0.766450505813	1.0	0.845,0.933,0.742	0.679,1.0,0.82	0.007
8851	"ENSG00000178035.12"	"IMPDH2"	chr3	-	49027869	49028322	49027869	49027875	49028247	49028322	8851	27,20,32	0,2,0	27,18,28	0,0,0	298	149	1	1.0	1.0,0.833,1.0	1.0,1.0,1.0	-0.056
8852	"ENSG00000178035.12"	"IMPDH2"	chr3	-	49027869	49028322	49027869	49027904	49028247	49028322	8852	27,20,32	0,1,0	27,18,28	0,0,0	298	149	1	1.0	1.0,0.909,1.0	1.0,1.0,1.0	-0.03
8853	"ENSG00000178035.12"	"IMPDH2"	chr3	-	49027869	49028322	49027869	49027915	49028247	49028322	8853	30,21,35	1,0,0	31,18,31	0,0,4	298	149	0.357299953664	1.0	0.938,1.0,1.0	1.0,1.0,0.795	0.048
8854	"ENSG00000178035.12"	"IMPDH2"	chr3	-	49027869	49028322	49027869	49027982	49028247	49028322	8854	3,3,5	0,0,0	1,1,1	1,0,0	298	149	1	1.0	1.0,1.0,1.0	0.333,1.0,1.0	0.222
8855	"ENSG00000178035.12"	"IMPDH2"	chr3	-	49028198	49028435	49028198	49028322	49028430	49028435	8855	10,19,12	821,656,760	8,22,11	606,617,709	257	149	0.691713234892	1.0	0.007,0.017,0.009	0.008,0.02,0.009	-0.001
8856	"ENSG00000178035.12"	"IMPDH2"	chr3	-	49028430	49028765	49028430	49028532	49028721	49028765	8856	8,7,12	2,0,0	1,1,4	0,0,0	298	149	1	1.0	0.667,1.0,1.0	1.0,1.0,1.0	-0.111
8858	"ENSG00000118898.16"	"PPL"	chr16	-	4895260	4895608	4895260	4895407	4895593	4895608	8858	1,3,1	228,242,279	2,1,3	159,138,184	298	149	1	1.0	0.002,0.006,0.002	0.006,0.004,0.008	-0.003
8859	"ENSG00000118898.16"	"PPL"	chr16	-	4899012	4899342	4899012	4899120	4899222	4899342	8859	0,2,1	170,194,237	0,1,0	82,152,98	251	149	1	1.0	0.0,0.006,0.002	0.0,0.004,0.0	0.001
8860	"ENSG00000073792.15"	"IGF2BP2"	chr3	-	185646820	185647138	185646820	185646878	185647024	185647138	8860	3,5,3	6,1,0	2,4,8	0,0,0	295	149	0.000353293504177	0.0164374878874	0.202,0.716,1.0	1.0,1.0,1.0	-0.361
8861	"ENSG00000073792.15"	"IGF2BP2"	chr3	-	185689354	185689627	185689354	185689422	185689554	185689627	8861	207,244,208	0,3,3	172,223,193	0,2,2	281	149	0.624334391923	1.0	1.0,0.977,0.974	1.0,0.983,0.981	-0.004
8862	"ENSG00000120256.11"	"LRP11"	chr6	-	149836084	149836567	149836084	149836297	149836454	149836567	8862	2,2,1	1,0,0	2,0,1	0,0,0	298	149	1	1.0	0.5,1.0,1.0	1.0,NA,1.0	-0.167
8863	"ENSG00000132109.10"	"TRIM21"	chr11	-	4384896	4385853	4384896	4385182	4385677	4385853	8863	101,86,98	0,0,0	66,68,85	2,0,0	298	149	1	1.0	1.0,1.0,1.0	0.943,1.0,1.0	0.019
8864	"ENSG00000186625.14"	"KATNA1"	chr6	-	149603363	149603730	149603363	149603373	149603562	149603730	8864	2,2,5	2,0,0	0,0,2	0,0,0	298	149	1	1.0	0.333,1.0,1.0	NA,NA,1.0	-0.222
8865	"ENSG00000124370.11"	"MCEE"	chr2	-	71116398	71116894	71116398	71116481	71116772	71116894	8865	3,1,3	0,0,0	5,1,1	0,0,2	298	149	0.436883916178	1.0	1.0,1.0,1.0	1.0,1.0,0.2	0.267
8868	"ENSG00000012061.15"	"ERCC1"	chr19	-	45423269	45423566	45423269	45423381	45423553	45423566	8868	20,13,23	0,0,0	16,20,28	0,0,1	298	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.933	0.022
8869	"ENSG00000135597.18"	"REPS1"	chr6	-	138987529	138988001	138987529	138987731	138987949	138988001	8869	146,196,198	0,0,0	148,172,180	1,0,0	298	149	1	1.0	1.0,1.0,1.0	0.987,1.0,1.0	0.004
8870	"ENSG00000225177.6"	"AL590617.2"	chr6	+	138696596	138697288	138696596	138696704	138696902	138697288	8870	0,6,3	0,1,0	3,3,0	0,0,0	298	149	1	1.0	NA,0.75,1.0	1.0,1.0,NA	-0.125
8871	"ENSG00000051620.11"	"HEBP2"	chr6	+	138405970	138406151	138405970	138406033	138406114	138406151	8871	433,375,362	0,1,0	396,364,466	0,0,0	230	149	1	1.0	1.0,0.996,1.0	1.0,1.0,1.0	-0.001
