ID...1	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID...14	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
16192	ENSG00000100084	HIRA	chr22	-	19399079	19399192	19405462	19405531	19398067	19398087	19405785	19405880	16192	10,17,12	5,3,9	11,2,9	12,13,17	218	262	0.00108911283546	0.0216695398139	0.706,0.872,0.616	0.524,0.156,0.389	0.375
16252	ENSG00000100401	RANGAP1	chr22	-	41282520	41282823	41284441	41284848	41280932	41281082	41285985	41286187	16252	16,20,18	0,0,8	4,5,9	0,0,0	556	452	0.0019471878522	0.0339217169942	1.0,1.0,0.647	1.0,1.0,1.0	-0.118
16254	ENSG00000100401	RANGAP1	chr22	-	41282520	41282823	41284762	41284985	41280932	41281082	41285985	41286187	16254	18,8,16	0,0,8	11,3,3	0,0,0	372	452	0.00203492874571	0.0349302785535	1.0,1.0,0.708	1.0,1.0,1.0	-0.097
16255	ENSG00000100401	RANGAP1	chr22	-	41282520	41282823	41284762	41285129	41280932	41281082	41285985	41286187	16255	17,8,20	0,0,8	11,7,7	0,0,0	516	452	0.00104983681958	0.0210752008139	1.0,1.0,0.687	1.0,1.0,1.0	-0.104
16258	ENSG00000100401	RANGAP1	chr22	-	41282520	41282823	41284898	41285129	41280932	41281082	41285985	41286187	16258	8,7,20	0,0,8	1,6,6	0,0,0	380	452	0.000823315021036	0.0174937780652	1.0,1.0,0.748	1.0,1.0,1.0	-0.084
16277	ENSG00000100401	RANGAP1	chr22	-	41282520	41282833	41285362	41285518	41280932	41281082	41285985	41286187	16277	7,0,1	0,2,4	6,2,3	0,1,0	305	462	0.00273592520138	0.0436549038868	1.0,0.0,0.275	1.0,0.752,1.0	-0.492
16278	ENSG00000100401	RANGAP1	chr22	-	41282520	41282833	41285362	41285697	41280932	41281082	41285985	41286187	16278	10,2,0	0,2,4	10,2,6	0,1,0	484	462	0.00115481676697	0.0226507216867	1.0,0.488,0.0	1.0,0.656,1.0	-0.389
16279	ENSG00000100401	RANGAP1	chr22	-	41282520	41282833	41285362	41285715	41280932	41281082	41285985	41286187	16279	11,3,7	0,2,4	8,6,10	0,1,0	502	462	0.00228211765767	0.0382320822179	1.0,0.58,0.617	1.0,0.847,1.0	-0.217
16290	ENSG00000100401	RANGAP1	chr22	-	41282786	41282823	41284900	41284985	41280932	41281082	41285985	41286187	16290	23,26,26	4,4,9	10,7,21	2,1,0	234	186	0.00326044515123	0.0498106311609	0.82,0.838,0.697	0.799,0.848,1.0	-0.097
16291	ENSG00000100401	RANGAP1	chr22	-	41282786	41282823	41284900	41285129	41280932	41281082	41285985	41286187	16291	56,53,74	4,4,9	23,38,52	2,1,0	378	186	0.000847323925801	0.0178864131093	0.873,0.867,0.802	0.85,0.949,1.0	-0.086
16292	ENSG00000100401	RANGAP1	chr22	-	41282786	41282823	41285362	41285518	41280932	41281082	41285985	41286187	16292	7,0,1	4,4,9	6,2,3	2,1,0	305	186	0.000585494016015	0.0134448901515	0.516,0.0,0.063	0.647,0.549,1.0	-0.539
16293	ENSG00000100401	RANGAP1	chr22	-	41282786	41282823	41285362	41285697	41280932	41281082	41285985	41286187	16293	10,2,0	4,4,9	10,2,6	2,1,0	484	186	0.000560705259785	0.0130494060768	0.49,0.161,0.0	0.658,0.435,1.0	-0.481
16294	ENSG00000100401	RANGAP1	chr22	-	41282786	41282823	41285362	41285715	41280932	41281082	41285985	41286187	16294	11,3,7	4,4,9	8,6,10	2,1,0	502	186	0.000695225395561	0.0153583882553	0.505,0.217,0.224	0.597,0.69,1.0	-0.447
16295	ENSG00000100401	RANGAP1	chr22	-	41282786	41282823	41285543	41285697	41280932	41281082	41285985	41286187	16295	64,45,60	4,4,9	49,50,50	2,1,0	303	186	0.000133252930965	0.00427654802038	0.908,0.874,0.804	0.938,0.968,1.0	-0.107
16296	ENSG00000100401	RANGAP1	chr22	-	41282786	41282823	41285543	41285715	41280932	41281082	41285985	41286187	16296	65,46,67	4,4,9	47,54,54	2,1,0	321	186	0.00013746594897	0.0043804627486	0.904,0.87,0.812	0.932,0.969,1.0	-0.105
16310	ENSG00000100401	RANGAP1	chr22	-	41282786	41282833	41285543	41285697	41280932	41281082	41285985	41286187	16310	64,45,60	0,6,8	49,50,50	1,2,0	303	196	0.00103300979071	0.0208352606659	1.0,0.829,0.829	0.969,0.942,1.0	-0.084
16311	ENSG00000100401	RANGAP1	chr22	-	41282786	41282833	41285543	41285715	41280932	41281082	41285985	41286187	16311	65,46,67	0,6,8	47,54,54	1,2,0	321	196	0.00111161038701	0.0219946798817	1.0,0.824,0.836	0.966,0.943,1.0	-0.083
16316	ENSG00000100401	RANGAP1	chr22	-	41284441	41284848	41284898	41284985	41280932	41281082	41285985	41286187	16316	5,4,8	16,20,18	0,0,0	4,5,9	236	556	0.000000032284388829	0.00000462645645514	0.424,0.32,0.511	0.0,0.0,0.0	0.418
16324	ENSG00000100401	RANGAP1	chr22	-	41284441	41284848	41285543	41285697	41280932	41281082	41285985	41286187	16324	64,45,60	16,20,18	49,50,50	4,5,9	303	556	0.000342615238978	0.00899362715166	0.88,0.805,0.859	0.957,0.948,0.911	-0.091
16325	ENSG00000100401	RANGAP1	chr22	-	41284441	41284848	41285543	41285715	41280932	41281082	41285985	41286187	16325	65,46,67	16,20,18	47,54,54	4,5,9	321	556	0.000396455051329	0.00996775198873	0.876,0.799,0.866	0.953,0.949,0.912	-0.091
16330	ENSG00000100401	RANGAP1	chr22	-	41284762	41284848	41284898	41284985	41280932	41281082	41285985	41286187	16330	5,4,8	18,7,20	0,0,0	9,4,4	236	235	0.000000505893803848	0.0000466496279994	0.217,0.363,0.285	0.0,0.0,0.0	0.288
16353	ENSG00000100401	RANGAP1	chr22	-	41284762	41285153	41285543	41285697	41280932	41281082	41285985	41286187	16353	64,45,60	60,36,60	49,50,50	30,18,27	303	540	0.00183314636239	0.0324175726392	0.655,0.69,0.641	0.744,0.832,0.767	-0.119
16354	ENSG00000100401	RANGAP1	chr22	-	41284762	41285153	41285543	41285715	41280932	41281082	41285985	41286187	16354	65,46,67	60,36,60	47,54,54	30,18,27	321	540	0.00275005011421	0.043837591459	0.646,0.682,0.653	0.725,0.835,0.771	-0.117
16355	ENSG00000100401	RANGAP1	chr22	-	41284898	41284985	41285362	41285518	41280932	41281082	41285985	41286187	16355	7,0,1	5,4,8	6,2,3	0,0,0	305	236	0.00000000000410993461486	0.00000000157824700097	0.52,0.0,0.088	1.0,1.0,1.0	-0.797
16356	ENSG00000100401	RANGAP1	chr22	-	41284898	41284985	41285362	41285697	41280932	41281082	41285985	41286187	16356	10,2,0	5,4,8	10,2,6	0,0,0	484	236	0.0000000000010641487691	0.000000000439547096198	0.494,0.196,0.0	1.0,1.0,1.0	-0.77
16357	ENSG00000100401	RANGAP1	chr22	-	41284898	41284985	41285362	41285715	41280932	41281082	41285985	41286187	16357	11,3,7	5,4,8	8,6,10	0,0,0	502	236	0.0000000000209009476393	0.00000000691814329505	0.508,0.261,0.291	1.0,1.0,1.0	-0.647
16358	ENSG00000100401	RANGAP1	chr22	-	41284898	41284985	41285543	41285697	41280932	41281082	41285985	41286187	16358	64,45,60	5,4,8	49,50,50	0,0,0	303	236	0.000000747569618098	0.0000644089210138	0.909,0.898,0.854	1.0,1.0,1.0	-0.113
16359	ENSG00000100401	RANGAP1	chr22	-	41284898	41284985	41285543	41285715	41280932	41281082	41285985	41286187	16359	65,46,67	5,4,8	47,54,54	0,0,0	321	236	0.000000733782350437	0.0000636674384308	0.905,0.894,0.86	1.0,1.0,1.0	-0.114
16368	ENSG00000100401	RANGAP1	chr22	-	41284898	41285153	41285543	41285697	41280932	41281082	41285985	41286187	16368	64,45,60	51,35,60	49,50,50	20,17,26	303	404	0.000312442002066	0.00838060667261	0.626,0.632,0.571	0.766,0.797,0.719	-0.151
16369	ENSG00000100401	RANGAP1	chr22	-	41284898	41285153	41285543	41285715	41280932	41281082	41285985	41286187	16369	65,46,67	51,35,60	47,54,54	20,17,26	321	404	0.000364697436717	0.00940502261645	0.616,0.623,0.584	0.747,0.8,0.723	-0.149
16396	ENSG00000243156	MICAL3	chr22	-	17822946	17823060	17831853	17832104	17822029	17822170	17841821	17842017	16396	14,25,28	120,166,138	56,51,80	83,140,168	400	263	0.000000000811033240566	0.000000175615492835	0.071,0.09,0.118	0.307,0.193,0.238	-0.153
16407	ENSG00000131100	ATP6V1E1	chr22	-	17614272	17614347	17619033	17619124	17613210	17613320	17619460	17619528	16407	4,6,2	1,3,2	4,4,2	0,0,0	240	224	0.000154672568328	0.00482859368119	0.789,0.651,0.483	1.0,1.0,1.0	-0.359
16419	ENSG00000100031	GGT1	chr22	+	24607953	24608023	24609961	24610291	24603183	24603335	24610357	24610531	16419	53,44,48	14,9,2	36,56,48	6,2,0	219	479	0.00218563208595	0.0369366938012	0.892,0.914,0.981	0.929,0.984,1.0	-0.042
16466	ENSG00000100395	L3MBTL2	chr22	+	41227518	41227574	41227574	41227679	41227088	41227323	41227803	41227869	16466	0,1,0	12,3,3	6,2,0	1,13,7	205	254	0.00276122487641	0.0439800668666	0.0,0.292,0.0	0.881,0.16,0.0	-0.25
16481	ENSG00000128408	RIBC2	chr22	+	45418848	45418922	45419296	45419359	45417601	45417946	45422289	45422506	16481	6,0,2	0,1,0	0,0,0	1,2,1	223	212	0.0000000448641350737	0.00000623820885793	1.0,0.0,1.0	0.0,0.0,0.0	0.667
16506	ENSG00000241990	PRR34-AS1	chr22	+	46054875	46054953	46055601	46055733	46053704	46053920	46056846	46056945	16506	0,0,3	8,8,9	5,6,6	13,10,8	227	281	0.000482280167609	0.0115891063693	0.0,0.0,0.292	0.323,0.426,0.481	-0.313
16538	ENSG00000130638	ATXN10	chr22	+	45744407	45744818	45797162	45797226	45740509	45740538	45806958	45807104	16538	1,1,1	2,2,4	11,2,5	1,1,6	560	213	0.00202161939595	0.0347685997793	0.16,0.16,0.087	0.807,0.432,0.241	-0.358
16539	ENSG00000130638	ATXN10	chr22	+	45744407	45744818	45798611	45798707	45740509	45740538	45806958	45807104	16539	1,1,1	1,1,8	11,2,5	1,1,4	560	245	0.000195411279932	0.00585852433211	0.304,0.304,0.052	0.828,0.467,0.354	-0.33
16551	ENSG00000093000	NUP50	chr22	+	45171808	45172037	45175918	45176080	45171599	45171683	45178237	45178430	16551	27,47,64	94,70,117	60,87,73	75,59,68	378	311	0.000230053406373	0.00663409509149	0.191,0.356,0.31	0.397,0.548,0.469	-0.186
16588	ENSG00000100380	ST13	chr22	-	40845832	40845886	40847969	40848044	40844838	40844909	40848293	40848369	16588	5,14,8	0,2,0	12,5,7	4,1,4	224	203	0.00032699620665	0.00866694232702	1.0,0.864,1.0	0.731,0.819,0.613	0.234
16632	ENSG00000228315	GUSBP11	chr22	-	23686830	23686995	23690235	23690343	23683724	23683867	23694118	23695517	16632	7,3,1	61,57,40	1,1,0	41,39,44	257	314	0.00238282054361	0.0394618524865	0.123,0.06,0.03	0.029,0.03,0.0	0.051
16676	ENSG00000100325	ASCC2	chr22	-	29832244	29832461	29833540	29833614	29825621	29825780	29834488	29834550	16676	14,18,13	78,84,73	5,2,6	65,65,75	223	366	0.000163007426696	0.0050312741252	0.228,0.26,0.226	0.112,0.048,0.116	0.146
16688	ENSG00000131002	TXLNGY	chrY	+	19567840	19567951	19568762	19568919	19567349	19567570	19587209	19589847	16688	47,63,66	7,12,4	72,98,90	5,2,1	260	306	0.000117709862526	0.00385590994518	0.888,0.861,0.951	0.944,0.983,0.991	-0.073
16689	ENSG00000131002	TXLNGY	chrY	+	19567840	19567951	19568873	19568919	19567349	19567570	19587209	19589847	16689	47,63,66	6,12,3	72,98,90	1,1,2	260	195	0.00000180376067194	0.000131057277617	0.855,0.797,0.943	0.982,0.987,0.971	-0.115
16690	ENSG00000131002	TXLNGY	chrY	+	19567840	19567951	19570952	19571069	19567349	19567570	19587209	19589847	16690	47,63,66	2,0,0	72,98,90	5,4,6	260	266	0.00130011408045	0.0249023103299	0.96,1.0,1.0	0.936,0.962,0.939	0.041
16696	ENSG00000131002	TXLNGY	chrY	+	19567840	19567992	19568873	19568919	19567349	19567570	19587209	19589847	16696	6,7,7	6,12,3	9,5,6	1,1,2	301	195	0.00225019371573	0.0377938738115	0.393,0.274,0.602	0.854,0.764,0.66	-0.336
16697	ENSG00000131002	TXLNGY	chrY	+	19567840	19567992	19570952	19571069	19567349	19567570	19587209	19589847	16697	6,7,7	2,0,0	9,5,6	5,4,6	301	266	0.0000197755373684	0.000921352595516	0.726,1.0,1.0	0.614,0.525,0.469	0.373
16700	ENSG00000131002	TXLNGY	chrY	+	19567840	19567992	19570952	19571069	19567381	19567482	19587209	19589847	16700	7,9,13	2,0,0	10,10,8	2,5,4	301	266	0.00020121565925	0.005994160144	0.756,1.0,1.0	0.815,0.639,0.639	0.221
16702	ENSG00000131002	TXLNGY	chrY	+	19568762	19568919	19570952	19571069	19567349	19567570	19587209	19589847	16702	7,12,4	2,0,0	5,2,1	5,4,6	306	266	0.0000000783068937471	0.0000100496573064	0.753,1.0,1.0	0.465,0.303,0.127	0.619
16705	ENSG00000131002	TXLNGY	chrY	+	19568873	19568919	19570952	19571069	19567349	19567570	19587209	19589847	16705	6,12,3	2,0,0	1,1,2	5,4,6	195	266	0.00000000133469535424	0.000000271653336426	0.804,1.0,1.0	0.214,0.254,0.313	0.674
16706	ENSG00000131002	TXLNGY	chrY	+	19568873	19568919	19576704	19576822	19567349	19567570	19587209	19589847	16706	6,12,3	54,37,53	1,1,2	29,40,57	195	267	0.000332256020934	0.00878503507099	0.132,0.308,0.072	0.045,0.033,0.046	0.129
16708	ENSG00000131002	TXLNGY	chrY	+	19568873	19568919	19570952	19571069	19567828	19567951	19587209	19589847	16708	3,10,2	2,0,0	2,2,2	2,8,4	195	266	0.00000249278469899	0.000171247863465	0.672,1.0,1.0	0.577,0.254,0.405	0.479
16710	ENSG00000131002	TXLNGY	chrY	+	19570952	19571069	19576704	19576822	19567349	19567570	19587209	19589847	16710	2,0,0	54,37,53	5,4,6	29,40,57	266	267	0.0000293620235342	0.00126432899061	0.036,0.0,0.0	0.148,0.091,0.096	-0.1
16712	ENSG00000131002	TXLNGY	chrY	+	19570952	19571069	19576704	19576822	19567381	19567482	19587209	19589847	16712	2,0,0	53,44,59	2,5,4	27,43,65	266	267	0.000954759645403	0.0195701838409	0.036,0.0,0.0	0.069,0.105,0.058	-0.065
16713	ENSG00000131002	TXLNGY	chrY	+	19570952	19571069	19576704	19576822	19567828	19567951	19587209	19589847	16713	2,0,0	44,29,45	2,8,4	19,28,47	266	267	0.0000239814009431	0.00107062470532	0.044,0.0,0.0	0.096,0.223,0.079	-0.118
16729	ENSG00000131002	TXLNGY	chrY	+	19589520	19589612	19590609	19590772	19587209	19587507	19591779	19591959	16729	33,35,34	35,24,35	20,15,15	28,30,42	241	312	0.00318972842971	0.0489646225814	0.55,0.654,0.557	0.48,0.393,0.316	0.191
16741	ENSG00000131002	TXLNGY	chrY	+	19595726	19595923	19595986	19596134	19593398	19593593	19597590	19597665	16741	1,0,4	208,183,179	10,16,12	172,175,182	346	297	0.0000000279821582572	0.00000406324084141	0.004,0.0,0.019	0.048,0.073,0.054	-0.051
16742	ENSG00000131002	TXLNGY	chrY	+	19595726	19595923	19596014	19596134	19593398	19593593	19597590	19597665	16742	1,0,4	263,272,242	10,16,12	216,214,234	346	269	0.0000000934776270833	0.0000117511657392	0.003,0.0,0.013	0.035,0.055,0.038	-0.037
16743	ENSG00000131002	TXLNGY	chrY	+	19595726	19595923	19596041	19596134	19593398	19593593	19597590	19597665	16743	1,0,4	80,68,52	10,16,12	60,55,71	346	242	0.00000000750484041578	0.00000125684981587	0.009,0.0,0.051	0.104,0.169,0.106	-0.106
16744	ENSG00000131002	TXLNGY	chrY	+	19595726	19595923	19596056	19596134	19593398	19593593	19597590	19597665	16744	1,0,4	58,52,30	10,16,12	44,36,42	346	227	0.00000000665423460777	0.00000113371089662	0.011,0.0,0.08	0.13,0.226,0.158	-0.141
16745	ENSG00000131002	TXLNGY	chrY	+	19595821	19595923	19595986	19596134	19593398	19593593	19597590	19597665	16745	0,0,0	208,183,179	3,12,2	172,175,182	251	297	0.000613266807366	0.0139182198953	0.0,0.0,0.0	0.02,0.075,0.013	-0.036
16747	ENSG00000131002	TXLNGY	chrY	+	19595821	19595923	19596041	19596134	19593398	19593593	19597590	19597665	16747	0,0,0	80,68,52	3,12,2	60,55,71	251	242	0.00000368449078791	0.000236582332721	0.0,0.0,0.0	0.046,0.174,0.026	-0.082
16748	ENSG00000131002	TXLNGY	chrY	+	19595821	19595923	19596056	19596134	19593398	19593593	19597590	19597665	16748	0,0,0	58,52,30	3,12,2	44,36,42	251	227	0.000000999986679684	0.0000812435458951	0.0,0.0,0.0	0.058,0.232,0.041	-0.11
16772	ENSG00000160336	ZNF761	chr19	+	53433579	53433750	53445000	53445123	53431992	53432028	53446226	53446337	16772	13,16,12	50,68,83	15,20,18	41,35,20	320	272	0.000391324323911	0.00987157531085	0.181,0.167,0.109	0.237,0.327,0.433	-0.18
16775	ENSG00000160336	ZNF761	chr19	+	53433579	53433750	53445000	53445123	53431992	53432028	53447195	53447283	16775	13,17,15	50,69,85	17,22,24	41,35,20	320	272	0.00017529127515	0.00534994849267	0.181,0.173,0.13	0.261,0.348,0.505	-0.21
16779	ENSG00000160336	ZNF761	chr19	+	53433579	53433757	53445000	53445123	53431992	53432028	53447195	53447283	16779	13,16,12	50,69,85	16,18,17	41,35,20	327	272	0.000410854370678	0.0102459284028	0.178,0.162,0.105	0.245,0.3,0.414	-0.171
16782	ENSG00000160336	ZNF761	chr19	+	53439806	53439933	53445000	53445123	53431992	53432028	53447195	53447283	16782	0,3,4	50,69,85	7,8,7	41,35,20	276	272	0.00000218544915487	0.000153678658526	0.0,0.041,0.044	0.144,0.184,0.256	-0.166
16785	ENSG00000160336	ZNF761	chr19	+	53439827	53439933	53445000	53445123	53431992	53432028	53447195	53447283	16785	18,48,30	50,69,85	29,55,34	41,35,20	255	272	0.000525499551996	0.0123765594055	0.277,0.426,0.274	0.43,0.626,0.645	-0.241
16787	ENSG00000160336	ZNF761	chr19	+	53445000	53445123	53446222	53446337	53431992	53432028	53447195	53447283	16787	50,69,85	301,397,291	41,35,20	246,287,286	272	264	0.000270577938171	0.00751821220742	0.139,0.144,0.221	0.139,0.106,0.064	0.065
16843	ENSG00000167491	GATAD2A	chr19	+	19411562	19411758	19456921	19457229	19405837	19406019	19465339	19465614	16843	1,2,0	67,75,64	1,5,2	25,19,26	345	457	0.00147527290752	0.0273586452456	0.019,0.034,0.0	0.05,0.258,0.092	-0.116
16844	ENSG00000167491	GATAD2A	chr19	+	19411562	19411758	19457006	19457229	19405837	19406019	19465339	19465614	16844	1,2,0	67,81,64	1,5,2	27,19,26	345	372	0.00209228448563	0.0357587132553	0.016,0.026,0.0	0.038,0.221,0.077	-0.098
16871	ENSG00000167491	GATAD2A	chr19	+	19436130	19436301	19456921	19457229	19405837	19406019	19465339	19465614	16871	53,37,41	67,75,64	22,41,38	25,19,26	320	457	0.00130468491208	0.0249600928428	0.53,0.413,0.478	0.557,0.755,0.676	-0.189
16872	ENSG00000167491	GATAD2A	chr19	+	19436130	19436301	19457006	19457229	19405837	19406019	19465339	19465614	16872	53,37,41	67,81,64	22,41,38	27,19,26	320	372	0.00277565919302	0.0441589197515	0.479,0.347,0.427	0.486,0.715,0.629	-0.192
16877	ENSG00000167491	GATAD2A	chr19	+	19436130	19436301	19457006	19457229	19427695	19427992	19465339	19465614	16877	8,8,11	68,75,64	6,15,14	26,19,26	320	372	0.000205833055074	0.00610211830884	0.12,0.11,0.167	0.212,0.479,0.385	-0.226
16887	ENSG00000167491	GATAD2A	chr19	+	19456921	19457050	19457165	19457229	19386022	19386138	19465344	19465614	16887	1,2,4	5,17,4	0,0,0	3,5,4	278	213	0.000772031570384	0.0166619836571	0.133,0.083,0.434	0.0,0.0,0.0	0.217
17018	ENSG00000160216	AGPAT3	chr21	+	43924208	43924332	43940204	43940331	43903956	43904019	43959633	43959859	17018	0,2,3	2,0,1	0,2,0	4,1,3	273	276	0.00286233439524	0.0451450171925	0.0,1.0,0.752	0.0,0.669,0.0	0.361
17103	ENSG00000079805	DNM2	chr19	+	10808976	10809049	10810765	10811050	10808568	10808580	10812263	10812377	17103	7,0,0	0,3,4	1,3,2	0,0,0	222	434	0.00012661828109	0.00409317222652	1.0,0.0,0.0	1.0,1.0,1.0	-0.667
17106	ENSG00000079805	DNM2	chr19	+	10808976	10809190	10810765	10811050	10808568	10808580	10812263	10812377	17106	8,0,0	0,3,4	3,3,4	0,0,0	363	434	0.0000103418038554	0.00054135323206	1.0,0.0,0.0	1.0,1.0,1.0	-0.667
17107	ENSG00000079805	DNM2	chr19	+	10808976	10809415	10810765	10811050	10808568	10808580	10812263	10812377	17107	5,1,0	0,3,4	1,3,2	0,0,0	588	434	0.00000412106795478	0.0002603635645	1.0,0.197,0.0	1.0,1.0,1.0	-0.601
17391	ENSG00000104824	HNRNPL	chr19	-	38838893	38838907	38840095	38840149	38838396	38838598	38849870	38849940	17391	0,0,0	28,26,27	2,0,10	24,23,25	203	163	0.0000353649693845	0.00147220984782	0.0,0.0,0.0	0.063,0.0,0.243	-0.102
17400	ENSG00000257103	LSM14A	chr19	+	34208919	34209051	34215123	34215300	34196633	34196763	34215595	34215661	17400	77,91,75	1243,1324,1295	39,28,35	1306,1201,1265	281	326	0.00000000197207816743	0.000000387734232655	0.067,0.074,0.063	0.033,0.026,0.031	0.038
17419	ENSG00000105618	PRPF31	chr19	+	54118240	54118447	54118572	54118633	54115778	54115797	54121859	54121943	17419	362,368,278	208,206,219	425,473,608	213,227,229	356	210	0.0025453668294	0.041407385658	0.507,0.513,0.428	0.541,0.551,0.61	-0.085
17426	ENSG00000075702	WDR62	chr19	+	36090444	36090520	36092688	36092931	36089184	36089306	36094030	36094164	17426	75,66,80	5,6,3	70,53,96	9,20,13	225	392	0.000220472678248	0.00643520994889	0.963,0.95,0.979	0.931,0.822,0.928	0.07
17427	ENSG00000075702	WDR62	chr19	+	36090444	36090520	36092688	36092986	36089184	36089306	36094030	36094164	17427	75,66,80	5,6,5	70,53,96	9,19,13	225	447	0.00105475222078	0.0211609126155	0.968,0.956,0.969	0.939,0.847,0.936	0.057
17429	ENSG00000075702	WDR62	chr19	+	36091401	36091465	36092688	36092931	36091199	36091311	36094030	36094164	17429	17,28,44	2,6,0	22,41,29	7,10,16	213	392	0.000125978380343	0.00408000360336	0.94,0.896,1.0	0.853,0.883,0.769	0.11
17430	ENSG00000075702	WDR62	chr19	+	36091401	36091465	36092688	36092986	36091199	36091311	36094030	36094164	17430	17,28,44	2,6,2	22,41,29	7,9,16	213	447	0.00110461667793	0.0219064852008	0.947,0.907,0.979	0.868,0.905,0.792	0.089
17433	ENSG00000269825	NA	chr19	-	52661228	52661302	52674181	52674253	52660761	52660843	52690442	52690533	17433	4,5,6	0,5,2	4,4,9	0,0,1	221	223	0.000510448585717	0.0121149586353	1.0,0.502,0.752	1.0,1.0,0.901	-0.216
17451	ENSG00000105254	TBCB	chr19	+	36121913	36122173	36124249	36124363	36121526	36121718	36125450	36125523	17451	43,48,49	6,2,2	162,163,184	0,1,5	409	263	0.00156978057046	0.0287372157839	0.822,0.939,0.94	1.0,0.991,0.959	-0.083
17452	ENSG00000105254	TBCB	chr19	+	36121913	36122173	36124726	36124843	36121526	36121718	36125450	36125523	17452	43,48,49	4,5,0	162,163,184	0,1,0	409	266	0.000491479472487	0.0117698857545	0.875,0.862,1.0	1.0,0.991,1.0	-0.085
17454	ENSG00000105254	TBCB	chr19	+	36121913	36122173	36124726	36124953	36121526	36121718	36125450	36125523	17454	43,48,49	5,9,2	162,163,184	2,5,5	409	376	0.000282801785522	0.00777436027056	0.888,0.831,0.957	0.987,0.968,0.971	-0.083
17457	ENSG00000105254	TBCB	chr19	+	36121913	36122173	36124729	36124953	36121526	36121718	36125450	36125523	17457	43,48,49	6,8,6	162,163,184	1,7,5	409	373	0.00000813956083645	0.000445775859381	0.867,0.845,0.882	0.993,0.955,0.971	-0.108
